game_pk,home_team,away_team,home_prob,away_prob,predicted_edge,predicted_home_runs,predicted_away_runs,timestamp
822775,Toronto Blue Jays,New York Yankees,0.5080745341614907,0.49192546583850927,0.016149068322981464,1.8933384236427324,2.9372333848183247,BACKTEST_INIT
822776,Toronto Blue Jays,Boston Red Sox,0.5424430641821946,0.45755693581780543,0.08488612836438914,4.925181222379628,3.0329498388933285,BACKTEST_INIT
822777,Toronto Blue Jays,New York Yankees,0.5064629847238542,0.4935370152761458,0.012925969447708408,1.414574275207141,3.1086555641047626,BACKTEST_INIT
822778,Toronto Blue Jays,Boston Red Sox,0.5394446264110265,0.46055537358897347,0.07888925282205306,2.888299734813695,2.2551184114203187,BACKTEST_INIT
822779,Toronto Blue Jays,Boston Red Sox,0.5402298850574713,0.45977011494252873,0.08045977011494254,3.835421075929271,2.464300774525836,BACKTEST_INIT
822780,Toronto Blue Jays,Boston Red Sox,0.5421245421245421,0.4578754578754579,0.08424908424908417,6.829260583832832,2.788561831355537,BACKTEST_INIT
822781,Toronto Blue Jays,St. Louis Cardinals,0.5433962264150943,0.45660377358490567,0.08679245283018866,3.0731943607415415,1.3243838550615548,BACKTEST_INIT
822782,Toronto Blue Jays,St. Louis Cardinals,0.5433962264150943,0.45660377358490567,0.08679245283018866,2.8349887681022943,1.2555658816056736,BACKTEST_INIT
822783,Toronto Blue Jays,St. Louis Cardinals,0.5451127819548872,0.4548872180451128,0.09022556390977443,3.700617747109689,1.213894263822522,BACKTEST_INIT
822784,Toronto Blue Jays,Tampa Bay Rays,0.25,0.75,0.5,2.122739728079184,9.460105234002205,BACKTEST_INIT
822785,Toronto Blue Jays,Tampa Bay Rays,0.5028328611898017,0.49716713881019825,0.0056657223796034994,2.0485012941071874,3.1511266125617308,BACKTEST_INIT
822786,Toronto Blue Jays,Chicago White Sox,0.5573122529644269,0.4426877470355731,0.11462450592885376,2.7981987206045744,1.2041193476599674,BACKTEST_INIT
822787,Toronto Blue Jays,Tampa Bay Rays,0.25,0.75,0.5,2.290560242236275,6.649864792038041,BACKTEST_INIT
822788,Toronto Blue Jays,Tampa Bay Rays,0.55078125,0.44921875,0.1015625,5.500480574866452,2.0851300793839913,BACKTEST_INIT
822789,Toronto Blue Jays,Chicago White Sox,0.25,0.75,0.5,3.0526023234279993,7.759624556192747,BACKTEST_INIT
822790,Toronto Blue Jays,Chicago White Sox,0.25,0.75,0.5,3.2641174714966814,8.998462290739905,BACKTEST_INIT
822791,Toronto Blue Jays,New York Mets,0.48776223776223765,0.5122377622377623,0.024475524475524646,1.478304221720021,2.7934299835411163,BACKTEST_INIT
822792,Toronto Blue Jays,New York Mets,0.49547920433996384,0.5045207956600362,0.009041591320072317,1.9066083871145165,4.011083901215144,BACKTEST_INIT
822793,Toronto Blue Jays,New York Mets,0.4928825622775801,0.5071174377224199,0.014234875444839812,1.9226663294509874,2.411222823723345,BACKTEST_INIT
822794,Toronto Blue Jays,Texas Rangers,0.4972170686456401,0.5027829313543599,0.005565862708719838,3.8621545180675367,4.841516551540685,BACKTEST_INIT
822795,Toronto Blue Jays,Texas Rangers,0.4972477064220184,0.5027522935779816,0.005504587155963192,3.938268839630906,6.198752744698748,BACKTEST_INIT
822796,Toronto Blue Jays,Texas Rangers,0.49906542056074765,0.5009345794392523,0.0018691588785046953,3.740445483403514,4.67500371405582,BACKTEST_INIT
822797,Toronto Blue Jays,Texas Rangers,0.5362997658079626,0.46370023419203743,0.07259953161592514,2.6205160095291222,2.335322056491104,BACKTEST_INIT
822798,Toronto Blue Jays,Houston Astros,0.5051334702258727,0.49486652977412726,0.010266940451745477,6.17345521727653,9.198332218316015,BACKTEST_INIT
822799,Toronto Blue Jays,Houston Astros,0.5622317596566524,0.4377682403433476,0.1244635193133048,2.228230566452329,1.4006967900863663,BACKTEST_INIT
